"houseID","totalPrice","date"
"107001716241","588","20/4/2018 15:00:57"
"107001716373","610","20/4/2018 15:01:44"
"107001716571","730","20/4/2018 14:30:50"
"107001716629","345","20/4/2018 14:33:33"
"107001716817","668","20/4/2018 14:42:09"
"107001716883","290","20/4/2018 14:16:26"
"107001716959","215","20/4/2018 15:08:16"
"107001716999","835","20/4/2018 15:03:39"
"107001717095","455","20/4/2018 14:49:38"
"107001717179","250","20/4/2018 14:23:17"
"107001717265","355","20/4/2018 14:41:08"
"107001717345","650","20/4/2018 14:56:58"
"107001717697","900","20/4/2018 14:28:26"
"107001717785","196","20/4/2018 14:44:53"
"107001717807","412","20/4/2018 14:38:33"
"107001718071","880","20/4/2018 14:34:31"
"107001718441","480","20/4/2018 14:52:13"
"107001718615","450","20/4/2018 15:02:48"
"107001718647","415","20/4/2018 14:43:40"
"107001718819","300","20/4/2018 15:07:06"
"107001718911","220","20/4/2018 14:50:42"
"107001718981","285","20/4/2018 15:06:27"
"107001719253","475","20/4/2018 15:09:07"
"107001719697","290","20/4/2018 10:10:42"
"107001719735","305","20/4/2018 14:25:14"
"107001719811","500","20/4/2018 14:48:07"
"107001719879","222","20/4/2018 14:16:09"
"107001719931","235","20/4/2018 14:46:01"
"107001719943","515","20/4/2018 14:21:02"
"107001720031","1050","20/4/2018 15:04:12"
"107001720221","355","20/4/2018 14:50:00"
"107001720305","420","20/4/2018 15:04:04"
"107001720559","300","20/4/2018 14:37:12"
"107001720601","380","20/4/2018 14:26:12"
"107001720653","340","20/4/2018 14:36:29"
"107001720805","290","20/4/2018 10:10:33"
"107001720881","298","20/4/2018 14:36:24"
"107001721085","595","20/4/2018 14:24:20"
"107001721195","300","20/4/2018 14:23:37"
"107001721201","568","20/4/2018 15:08:33"
"107001721351","1450","20/4/2018 15:04:38"
"107001721369","930","20/4/2018 14:57:07"
"107001721381","980","20/4/2018 14:15:28"
"107001721603","200","20/4/2018 14:16:48"
"107001721617","330","20/4/2018 14:15:18"
"107001721795","299","20/4/2018 10:11:51"
"107001722013","270","20/4/2018 14:17:15"
"107001722169","290","20/4/2018 14:19:22"
"107001722279","360","20/4/2018 14:17:20"
"107001722627","415","20/4/2018 14:16:48"
"107001722697","897","20/4/2018 14:26:50"
"107001722747","220","20/4/2018 10:11:45"
"107001722905","388","20/4/2018 14:35:16"
"107001723327","400","20/4/2018 15:07:35"
"107001723487","750","20/4/2018 14:56:53"
"107001723489","410","20/4/2018 14:35:39"
"107001723541","180","20/4/2018 14:48:01"
"107001723557","405","20/4/2018 14:43:54"
"107001723621","220","20/4/2018 14:48:26"
"107001723651","900","20/4/2018 15:05:23"
"107001723673","1100","20/4/2018 14:57:35"
"107001723789","595","20/4/2018 14:16:09"
"107001723911","1180","20/4/2018 15:02:20"
"107001723939","1250","20/4/2018 15:05:15"
"107001724005","255","20/4/2018 14:48:03"
"107001724353","245","20/4/2018 15:07:16"
"107001724563","680","20/4/2018 15:04:29"
"107001724649","375","20/4/2018 14:29:14"
"107001724659","220","20/4/2018 14:38:28"
"107001724731","767","20/4/2018 14:56:58"
"107001725277","280","20/4/2018 14:15:18"
"107001725293","650","20/4/2018 14:26:06"
"107001725305","280","20/4/2018 10:11:51"
"107001725469","300","20/4/2018 14:47:09"
"107001725541","390","20/4/2018 14:16:27"
"107001725735","440","20/4/2018 15:06:30"
"107001725741","320","20/4/2018 14:45:27"
"107001725825","68","20/4/2018 15:13:17"
"107001725847","680","20/4/2018 14:28:23"
"107001725873","198","20/4/2018 14:48:41"
"107001726011","435","20/4/2018 14:24:34"
"107001726023","400","20/4/2018 14:29:25"
"107001726335","880","20/4/2018 14:25:47"
"107001726357","280","20/4/2018 14:35:11"
"107001726377","405","20/4/2018 14:51:59"
"107001726387","1230","20/4/2018 14:15:11"
"107001726401","243","20/4/2018 14:23:03"
"107001726493","890","20/4/2018 15:04:29"
"107001726519","410","20/4/2018 15:07:35"
"107001726693","430","20/4/2018 14:44:32"
"107001726755","350","20/4/2018 14:15:45"
"107001726979","290","20/4/2018 14:17:15"
"107001727105","320","20/4/2018 14:15:45"
"107001727205","1480","20/4/2018 15:05:09"
"107001727239","730","20/4/2018 14:32:19"
"107001727243","520","20/4/2018 14:21:15"
"107001727365","370","20/4/2018 15:01:39"
"107001727381","253.9","20/4/2018 14:39:43"
"107001727471","255","20/4/2018 15:05:25"
"107001727497","450","20/4/2018 14:22:18"
"107001727595","230","20/4/2018 15:03:39"
"107001727817","660","20/4/2018 10:13:21"
"107001727935","330","20/4/2018 14:15:45"
"107001728049","440","20/4/2018 15:10:11"
"107001728055","478","20/4/2018 14:23:37"
"107001728081","300","20/4/2018 14:35:05"
"107001728135","850","20/4/2018 15:01:58"
"107001728189","420","20/4/2018 14:50:05"
"107001728263","330","20/4/2018 15:09:26"
"107001728269","360","20/4/2018 14:16:27"
"107001728311","420","20/4/2018 14:43:03"
"107001728931","835","20/4/2018 14:18:06"
"107001728967","838","20/4/2018 14:18:52"
"107001728979","510","20/4/2018 14:49:06"
"107001729009","1000","20/4/2018 15:01:33"
"107001729067","315","20/4/2018 14:33:56"
"107001729093","270","20/4/2018 10:11:16"
"107001729107","283","20/4/2018 14:41:38"
"107001729151","445","20/4/2018 14:35:33"
"107001729185","1100","20/4/2018 14:26:06"
"107001729241","745","20/4/2018 14:34:36"
"107001729377","490","20/4/2018 14:23:03"
"107001729437","460","20/4/2018 14:57:44"
"107001729471","220","20/4/2018 14:33:41"
"107001730001","390","20/4/2018 15:04:12"
"107001730205","400","20/4/2018 14:39:26"
"107001730215","650","20/4/2018 14:45:30"
"107001730291","299","20/4/2018 15:08:22"
"107001730557","195","20/4/2018 14:57:09"
"107001730573","230","20/4/2018 15:09:43"
"107001730639","255","20/4/2018 14:19:40"
"107001731259","630","20/4/2018 10:10:57"
"107001731293","262","20/4/2018 14:32:43"
"107001731547","330","20/4/2018 14:20:23"
"107001731583","258","20/4/2018 14:29:48"
"107001731881","395","20/4/2018 15:03:30"
"107001731903","360","20/4/2018 14:25:09"
"107001732315","195","20/4/2018 14:20:53"
"107001732909","900","20/4/2018 14:53:49"
"107001733175","430","20/4/2018 14:47:46"
"107001733419","520","20/4/2018 14:18:57"
"107001733583","340","20/4/2018 14:51:52"
"107001733731","998","20/4/2018 14:42:15"
"107001734041","220","20/4/2018 15:02:20"
"107001734063","270","20/4/2018 14:49:13"
"107001734065","350","20/4/2018 10:12:50"
"107001734125","525","20/4/2018 14:18:57"
"107001734305","450","20/4/2018 10:11:45"
"107001734505","585","20/4/2018 14:53:27"
"107001734547","418","20/4/2018 14:33:56"
"107001734733","285","20/4/2018 14:58:06"
"107001734799","750","20/4/2018 14:20:12"
"107001735069","520","20/4/2018 14:18:57"
"107001735295","458","20/4/2018 15:02:10"
"107001735809","370","20/4/2018 14:47:58"
"107001736057","390","20/4/2018 14:33:22"
"107001736223","1000","20/4/2018 14:44:00"
"107001736333","275","20/4/2018 10:13:34"
"107001736589","235","20/4/2018 15:06:52"
"107001736715","395","20/4/2018 15:07:57"
"107001736755","320","20/4/2018 15:06:12"
"107001736767","930","20/4/2018 14:28:51"
"107001736981","360","20/4/2018 15:05:47"
"107001736991","320","20/4/2018 14:39:46"
"107001737081","720","20/4/2018 14:21:33"
"107001737117","580","20/4/2018 10:10:33"
"107001737383","575","20/4/2018 14:26:23"
"107001737769","265","20/4/2018 14:34:14"
"107001737911","800","20/4/2018 15:01:08"
"107001738061","520","20/4/2018 10:13:40"
"107001738267","360","20/4/2018 14:25:38"
"107001738561","258","20/4/2018 14:55:38"
"107001738589","1380","20/4/2018 14:16:18"
"107001738725","450","20/4/2018 14:21:22"
"107001738771","258","20/4/2018 14:50:50"
"107001738791","310","20/4/2018 14:47:43"
"107001739001","300","20/4/2018 10:13:02"
"107001739003","980","20/4/2018 15:06:18"
"107001739145","900","20/4/2018 14:44:27"
"107001739343","415","20/4/2018 14:51:08"
"107001739593","800","20/4/2018 15:07:11"
"107001740047","240","20/4/2018 14:32:30"
"107001740189","1450","20/4/2018 10:13:49"
"107001740691","526","20/4/2018 14:56:56"
"107001740883","355","20/4/2018 14:16:13"
"107001741075","528","20/4/2018 14:36:13"
"107001741121","170","20/4/2018 14:54:38"
"107001741235","445","20/4/2018 15:08:30"
"107001741333","240","20/4/2018 14:43:26"
"107001741443","190","20/4/2018 14:46:17"
"107001741553","1080","20/4/2018 14:53:30"
"107001741557","285","20/4/2018 14:59:14"
"107001741817","320","20/4/2018 15:00:06"
"107001741925","405","20/4/2018 14:20:45"
"107001742239","1680","20/4/2018 14:46:58"
"107001742345","210","20/4/2018 14:30:55"
"107001742495","290","20/4/2018 14:16:50"
"107001742563","690","20/4/2018 14:18:57"
"107001742665","198","20/4/2018 15:02:40"
"107001742973","299","20/4/2018 14:17:55"
"107001743001","730","20/4/2018 14:38:28"
"107001743327","322","20/4/2018 10:10:18"
"107001743337","270","20/4/2018 14:39:10"
"107001743857","430","20/4/2018 14:43:37"
"107001744095","580","20/4/2018 14:21:42"
"107001744189","250","20/4/2018 14:18:09"
"107001744215","430","20/4/2018 10:11:13"
"107001744339","285","20/4/2018 14:48:37"
"107001744341","210","20/4/2018 14:17:55"
"107001744403","698","20/4/2018 14:15:08"
"107001744687","390","20/4/2018 10:10:01"
"107001745177","650","20/4/2018 14:28:41"
"107001745305","940","20/4/2018 10:11:22"
"107001745345","550","20/4/2018 14:44:19"
"107001745509","320","20/4/2018 10:10:54"
"107001745607","465","20/4/2018 14:39:07"
"107001745761","640","20/4/2018 15:01:46"
"107001746245","190","20/4/2018 15:06:04"
"107001746465","850","20/4/2018 14:58:03"
"107001746543","645","20/4/2018 14:19:08"
"107001746657","990","20/4/2018 14:31:32"
"107001746673","730","20/4/2018 14:57:32"
"107001746725","280","20/4/2018 14:30:44"
"107001746839","178","20/4/2018 10:10:09"
"107001746867","525","20/4/2018 14:48:07"
"107001746921","425","20/4/2018 14:17:26"
"107001746971","600","20/4/2018 14:18:30"
"107001747253","175","20/4/2018 15:02:26"
"107001747319","350","20/4/2018 14:51:16"
"107001747483","330","20/4/2018 10:10:58"
"107001747503","415","20/4/2018 14:19:29"
"107001747535","570","20/4/2018 14:17:01"
"107001747541","490","20/4/2018 14:38:16"
"107001747625","310","20/4/2018 10:14:01"
"107001748505","430","20/4/2018 14:43:18"
"107001748611","410","20/4/2018 14:15:25"
"107001748613","340","20/4/2018 14:35:47"
"107001748877","228","20/4/2018 15:07:43"
"107001749089","980","20/4/2018 10:10:33"
"107001749183","950","20/4/2018 14:27:58"
"107001749225","490","20/4/2018 14:15:11"
"107001749247","219","20/4/2018 14:29:48"
"107001749541","175","20/4/2018 15:02:29"
"107001749579","400","20/4/2018 14:46:17"
"107001749581","415","20/4/2018 14:26:55"
"107001749829","303","20/4/2018 14:45:35"
"107001750069","250","20/4/2018 15:12:50"
"107001750145","360","20/4/2018 14:45:33"
"107001750283","470","20/4/2018 14:30:44"
"107001750309","300","20/4/2018 14:48:37"
"107001750327","640","20/4/2018 14:52:05"
"107001750357","200","20/4/2018 15:09:57"
"107001750417","405","20/4/2018 14:35:36"
"107001750465","660","20/4/2018 14:23:37"
"107001750501","380","20/4/2018 14:15:57"
"107001750939","850","20/4/2018 10:11:51"
"107001751137","230","20/4/2018 14:19:03"
"107001751165","800","20/4/2018 10:14:13"
"107001751473","300","20/4/2018 14:19:03"
"107001751597","370","20/4/2018 14:24:20"
"107001751677","628","20/4/2018 14:35:02"
"107001751857","400","20/4/2018 15:01:46"
"107001751923","790","20/4/2018 14:35:11"
"107001751955","287","20/4/2018 14:27:20"
"107001752035","450","20/4/2018 14:26:18"
"107001752219","178","20/4/2018 15:01:49"
"107001752303","350","20/4/2018 14:39:12"
"107001752491","455","20/4/2018 14:26:50"
"107001752521","350","20/4/2018 14:48:01"
"107001752607","320","20/4/2018 14:48:37"
"107001752983","285","20/4/2018 14:57:04"
"107001753011","335","20/4/2018 14:58:09"
"107001753031","260","20/4/2018 14:57:58"
"107001753095","350","20/4/2018 14:47:35"
"107001753309","460","20/4/2018 14:38:00"
"107001753359","285","20/4/2018 10:12:14"
"107001753405","340","20/4/2018 15:05:50"
"107001753507","788","20/4/2018 10:10:51"
"107001753611","815","20/4/2018 14:58:00"
"107001753679","850","20/4/2018 10:13:02"
"107001753711","1700","20/4/2018 14:17:58"
"107001753933","340","20/4/2018 15:07:57"
"107001754025","410","20/4/2018 14:42:58"
"107001754313","450","20/4/2018 10:12:14"
"107001754327","390","20/4/2018 14:28:36"
"107001754765","380","20/4/2018 14:43:18"
"107001754775","278","20/4/2018 14:46:17"
"107001754925","213","20/4/2018 14:31:04"
"107001754989","170","20/4/2018 15:02:12"
"107001755437","340","20/4/2018 14:25:38"
"107001755503","298","20/4/2018 14:33:22"
"107001755595","668","20/4/2018 15:02:23"
"107001755795","285","20/4/2018 15:06:24"
"107001755927","215","20/4/2018 15:09:54"
"107001755931","625","20/4/2018 14:19:03"
"107001756119","238","20/4/2018 10:10:36"
"107001756137","1674.4","20/4/2018 14:56:17"
"107001756343","305","20/4/2018 14:51:02"
"107001756389","565","20/4/2018 14:24:22"
"107001756451","800","20/4/2018 10:14:06"
"107001756661","980","20/4/2018 15:02:37"
"107001756699","1050","20/4/2018 14:57:49"
"107001756781","490","20/4/2018 14:34:36"
"107001756821","310","20/4/2018 14:58:03"
"107001756903","215","20/4/2018 14:57:23"
"107001756935","320","20/4/2018 14:35:33"
"107001757045","300","20/4/2018 14:22:45"
"107001757127","520","20/4/2018 10:12:47"
"107001757135","255","20/4/2018 14:48:47"
"107001757159","480","20/4/2018 14:55:52"
"107001757309","272","20/4/2018 10:11:19"
"107001757389","244","20/4/2018 14:57:23"
"107001757477","318","20/4/2018 14:33:22"
"107001757509","310","20/4/2018 14:52:35"
"107001757559","265","20/4/2018 14:20:18"
"107001757701","240","20/4/2018 14:31:04"
"107001757703","360","20/4/2018 14:21:42"
"107001757959","240","20/4/2018 14:19:40"
"107001758023","415","20/4/2018 14:28:33"
"107001758113","310","20/4/2018 14:34:02"
"107001758117","460","20/4/2018 10:10:18"
"107001758285","238","20/4/2018 14:45:27"
"107001758387","420","20/4/2018 10:14:43"
"107001758563","630","20/4/2018 14:24:22"
"107001758583","330","20/4/2018 14:43:21"
"107001758927","645","20/4/2018 14:49:52"
"107001759285","385","20/4/2018 10:12:47"
"107001759439","440","20/4/2018 14:31:29"
"107001759483","410","20/4/2018 14:50:50"
"107001759569","180","20/4/2018 14:35:20"
"107001759661","252","20/4/2018 10:14:16"
"107001759711","275","20/4/2018 14:17:26"
"107001759843","590","20/4/2018 14:24:14"
"107001759889","375","20/4/2018 14:21:42"
"107001759921","215","20/4/2018 10:11:19"
"107001759955","690","20/4/2018 14:15:42"
"107001760005","400","20/4/2018 14:33:22"
"107001760029","220","20/4/2018 14:20:18"
"107001760259","450","20/4/2018 10:12:14"
"107001760479","508","20/4/2018 14:38:50"
"107001760693","455","20/4/2018 14:15:08"
"107001761075","370","20/4/2018 15:09:32"
"107001761083","370","20/4/2018 14:49:52"
"107001761297","460","20/4/2018 14:38:31"
"107001761497","330","20/4/2018 14:26:44"
"107001761543","880","20/4/2018 15:01:39"
"107001761627","730","20/4/2018 15:04:36"
"107001761731","700","20/4/2018 14:17:23"
"107001762317","380","20/4/2018 14:30:33"
"107001762491","500","20/4/2018 14:43:12"
"107001762695","630","20/4/2018 14:28:12"
"107001762881","650","20/4/2018 14:59:31"
"107001763095","360","20/4/2018 14:47:40"
"107001763241","370","20/4/2018 10:11:38"
"107001763533","650","20/4/2018 14:28:57"
"107001763553","265","20/4/2018 14:43:21"
"107001763845","580","20/4/2018 14:53:46"
"107001763931","746","20/4/2018 14:40:13"
"107001764053","260","20/4/2018 15:07:30"
"107001764103","178","20/4/2018 14:20:45"
"107001764217","385","20/4/2018 10:14:49"
"107001764489","245","20/4/2018 14:39:32"
"107001764607","390","20/4/2018 14:22:15"
"107001764635","293","20/4/2018 14:37:01"
"107001764921","400","20/4/2018 14:53:46"
"107001765173","230","20/4/2018 14:43:06"
"107001765209","1150","20/4/2018 14:25:38"
"107001765321","460","20/4/2018 10:13:43"
"107001765365","650","20/4/2018 14:57:32"
"107001765493","275","20/4/2018 10:10:45"
"107001765633","370","20/4/2018 14:18:30"
"107001765729","310","20/4/2018 15:00:16"
"107001765915","375","20/4/2018 14:29:34"
"107001766361","355","20/4/2018 14:29:48"
"107001766461","565","20/4/2018 14:27:06"
"107001766465","380","20/4/2018 14:17:39"
"107001766491","235","20/4/2018 14:58:03"
"107001766611","715","20/4/2018 14:53:16"
"107001766861","350","20/4/2018 14:43:49"
"107001766921","420","20/4/2018 14:56:39"
"107001766953","630","20/4/2018 14:21:39"
"107001767217","1300","20/4/2018 14:52:45"
"107001767481","320","20/4/2018 14:36:07"
"107001767549","650","20/4/2018 14:17:47"
"107001767591","700","20/4/2018 15:06:18"
"107001767895","285","20/4/2018 14:39:26"
"107001768123","598","20/4/2018 14:56:42"
"107001768175","200","20/4/2018 14:17:55"
"107001768277","475","20/4/2018 10:14:16"
"107001768437","198","20/4/2018 14:46:39"
"107001768495","190","20/4/2018 14:44:32"
"107001768535","210","20/4/2018 14:25:23"
"107001768585","460","20/4/2018 14:42:23"
"107001768599","245","20/4/2018 14:20:56"
"107001768661","370","20/4/2018 14:24:51"
"107001768855","410","20/4/2018 14:21:28"
"107001768923","315","20/4/2018 15:05:53"
"107001768947","500","20/4/2018 14:46:28"
"107001768973","318","20/4/2018 10:13:06"
"107001769049","245","20/4/2018 14:41:21"
"107001769203","335","20/4/2018 14:47:32"
"107001769243","219","20/4/2018 14:33:19"
"107001769545","135","20/4/2018 15:10:35"
"107001769765","340","20/4/2018 15:06:10"
"107001769779","180","20/4/2018 14:36:50"
"107001769885","600","20/4/2018 14:52:10"
"107001770093","570","20/4/2018 14:25:38"
"107001770585","455","20/4/2018 14:25:49"
"107001770587","490","20/4/2018 14:48:14"
"107001770661","640","20/4/2018 14:33:53"
"107001770863","3900","20/4/2018 10:13:46"
"107001770973","1580","20/4/2018 14:51:57"
"107001771175","245","20/4/2018 15:07:06"
"107001771205","505","20/4/2018 14:27:06"
"107001771291","2000","20/4/2018 14:44:19"
"107001771309","280","20/4/2018 10:14:16"
"107001771813","630","20/4/2018 15:01:52"
"107001772033","315","20/4/2018 15:09:01"
"107001772225","535","20/4/2018 14:34:36"
"107001772243","155","20/4/2018 14:35:11"
"107001772431","390","20/4/2018 14:19:38"
"107001772719","340","20/4/2018 14:57:21"
"107001772721","4800","20/4/2018 14:27:11"
"107001772809","530","20/4/2018 14:17:20"
"107001773253","780","20/4/2018 14:50:48"
"107001773287","560","20/4/2018 14:43:32"
"107001773307","815","20/4/2018 15:01:02"
"107001773413","938","20/4/2018 10:10:48"
"107001773433","550","20/4/2018 15:10:20"
"107001773659","1300","20/4/2018 14:35:02"
"107001774013","460","20/4/2018 14:29:05"
"107001774079","425","20/4/2018 14:43:37"
"107001774179","370","20/4/2018 14:43:57"
"107001774247","550","20/4/2018 14:26:26"
"107001774255","305","20/4/2018 15:06:27"
"107001774527","340","20/4/2018 10:15:11"
"107001774529","850","20/4/2018 14:57:32"
"107001774549","508","20/4/2018 14:24:06"
"107001774627","430","20/4/2018 14:49:13"
"107001774759","215","20/4/2018 14:45:11"
"107001774815","370","20/4/2018 14:20:37"
"107001774823","373","20/4/2018 14:19:32"
"107001775009","250","20/4/2018 14:28:01"
"107001775271","398","20/4/2018 10:11:38"
"107001775319","620","20/4/2018 14:18:11"
"107001775365","400","20/4/2018 14:42:45"
"107001775411","480","20/4/2018 14:21:39"
"107001775897","950","20/4/2018 14:19:08"
"107001775911","395","20/4/2018 14:39:37"
"107001775997","335","20/4/2018 10:13:40"
"107001776001","450","20/4/2018 15:03:52"
"107001776055","716","20/4/2018 14:25:23"
"107001776211","430","20/4/2018 14:51:16"
"107001776293","356","20/4/2018 14:18:33"
"107001776295","355","20/4/2018 14:24:36"
"107001776479","695","20/4/2018 14:21:12"
"107001776611","190","20/4/2018 14:21:50"
"107001776649","338","20/4/2018 14:48:21"
"107001777777","379","20/4/2018 14:43:57"
"107001777811","185","20/4/2018 14:43:34"
"107001778069","400","20/4/2018 14:20:34"
"107001778077","460","20/4/2018 14:15:22"
"107001778095","300","20/4/2018 14:43:23"
"107001778363","600","20/4/2018 14:43:21"
"107001778375","310","20/4/2018 14:33:19"
"107001778377","255","20/4/2018 14:50:42"
"107001778579","810","20/4/2018 14:57:35"
"107001778693","760","20/4/2018 14:38:50"
"107001778703","620","20/4/2018 14:20:48"
"107001778985","400","20/4/2018 14:34:08"
"107001779147","370","20/4/2018 14:53:35"
"107001779161","300","20/4/2018 14:43:18"
"107001779279","590","20/4/2018 14:56:53"
"107001779347","345","20/4/2018 10:14:34"
"107001779383","435","20/4/2018 14:44:29"
"107001779419","222","20/4/2018 15:01:30"
"107001779691","410","20/4/2018 10:13:40"
"107001779743","515","20/4/2018 14:29:42"
"107001779807","625","20/4/2018 14:21:39"
"107001779827","498","20/4/2018 14:25:29"
"107001779845","280","20/4/2018 14:41:21"
"107001780011","265","20/4/2018 14:35:31"
"107001780163","420","20/4/2018 14:26:09"
"107001780291","860","20/4/2018 14:39:07"
"107001780567","405","20/4/2018 14:43:09"
"107001780619","2800","20/4/2018 10:14:37"
"107001780623","355","20/4/2018 15:05:42"
"107001780719","205","20/4/2018 10:12:39"
"107001780829","250","20/4/2018 10:14:13"
"107001781359","180","20/4/2018 15:14:01"
"107001781519","300","20/4/2018 14:48:35"
"107001781603","400","20/4/2018 15:05:53"
"107001781821","305","20/4/2018 14:17:36"
"107001781925","250","20/4/2018 15:06:38"
"107001782265","440","20/4/2018 14:38:58"
"107001782269","1250","20/4/2018 14:54:29"
"107001782369","290","20/4/2018 14:59:43"
"107001782581","420","20/4/2018 15:10:35"
"107001782643","329","20/4/2018 14:44:05"
"107001782721","470","20/4/2018 14:44:27"
"107001782851","650","20/4/2018 14:57:47"
"107001783093","327","20/4/2018 14:34:05"
"107001783381","1200","20/4/2018 14:28:57"
"107001783483","218","20/4/2018 15:02:37"
"107001783599","620","20/4/2018 14:36:27"
"107001783653","280","20/4/2018 14:43:06"
"107001783887","3300","20/4/2018 14:55:46"
"107001783915","420","20/4/2018 15:10:33"
"107001783963","1400","20/4/2018 14:54:05"
"107001784357","270","20/4/2018 14:57:44"
"107001784505","475","20/4/2018 14:22:33"
"107001784617","530","20/4/2018 10:10:13"
"107001784629","600","20/4/2018 14:46:28"
"107001784783","260","20/4/2018 14:17:39"
"107001785093","398","20/4/2018 14:40:43"
"107001785397","285","20/4/2018 15:05:44"
"107001785459","280","20/4/2018 14:17:36"
"107001785831","850","20/4/2018 14:24:45"
"107001786013","545","20/4/2018 14:27:33"
"107001786055","1270","20/4/2018 14:52:22"
"107001786177","460","20/4/2018 14:45:58"
"107001786189","290","20/4/2018 14:25:06"
"107001786345","260","20/4/2018 10:13:40"
"107001786655","590","20/4/2018 14:33:22"
"107001786659","430","20/4/2018 14:28:51"
"107001786975","398","20/4/2018 14:20:53"
"107001787005","380","20/4/2018 14:17:44"
"107001787029","780","20/4/2018 14:28:41"
"107001787073","205","20/4/2018 14:57:38"
"107001787113","288","20/4/2018 14:24:22"
"107001787117","420","20/4/2018 14:21:50"
"107001787179","470","20/4/2018 14:34:20"
"107001787311","265","20/4/2018 14:38:05"
"107001787315","900","20/4/2018 10:13:12"
"107001787449","245","20/4/2018 14:16:13"
"107001787507","1350","20/4/2018 15:06:07"
"107001788287","350","20/4/2018 15:10:35"
"107001788475","700","20/4/2018 14:24:36"
"107001788495","275","20/4/2018 14:43:43"
"107001788669","1250","20/4/2018 14:30:38"
"107001788803","304","20/4/2018 14:57:09"
"107001788965","335","20/4/2018 14:25:55"
"107001789177","440","20/4/2018 14:47:40"
"107001789323","330","20/4/2018 14:15:14"
"107001789339","320","20/4/2018 14:17:36"
"107001789411","860","20/4/2018 14:24:14"
"107001789541","330","20/4/2018 10:13:55"
"107001789625","300","20/4/2018 10:10:36"
"107001789745","290","20/4/2018 10:14:01"
"107001790143","360","20/4/2018 14:36:58"
"107001790293","1350","20/4/2018 14:52:16"
"107001790441","600","20/4/2018 10:12:24"
"107001790481","375","20/4/2018 14:48:18"
"107001790733","500","20/4/2018 15:03:41"
"107001790749","189","20/4/2018 15:08:38"
"107001790777","360","20/4/2018 14:20:37"
"107001790833","375","20/4/2018 14:38:31"
"107001790965","410","20/4/2018 14:17:50"
"107001790973","650","20/4/2018 10:12:24"
"107001791005","370","20/4/2018 10:10:36"
"107001791213","960","20/4/2018 14:47:17"
"107001791225","540","20/4/2018 14:20:34"
"107001791469","810","20/4/2018 14:55:18"
"107001791545","128","20/4/2018 15:13:29"
"107001791925","320","20/4/2018 14:26:01"
"107001791951","325","20/4/2018 10:13:12"
"107001791985","400","20/4/2018 14:57:15"
"107001791987","425","20/4/2018 14:27:49"
"107001792013","710","20/4/2018 14:57:32"
"107001792531","275","20/4/2018 15:06:35"
"107001792677","288","20/4/2018 14:35:22"
"107001792839","450","20/4/2018 14:44:44"
"107001792923","900","20/4/2018 14:29:55"
"107001793117","315","20/4/2018 14:18:30"
"107001793183","490","20/4/2018 14:33:22"
"107001793427","760","20/4/2018 14:34:53"
"107001793507","600","20/4/2018 14:51:54"
"107001793517","385","20/4/2018 14:47:09"
"107001793563","480","20/4/2018 14:25:06"
"107001793795","750","20/4/2018 15:02:04"
"107001793857","780","20/4/2018 15:05:23"
"107001793997","330","20/4/2018 14:22:10"
"107001794023","430","20/4/2018 14:20:53"
"107001794691","570","20/4/2018 14:59:00"
"107001794797","388","20/4/2018 14:38:25"
"107001794845","220","20/4/2018 14:33:07"
"107001795079","465","20/4/2018 10:10:01"
"107001795245","263","20/4/2018 14:31:56"
"107001795293","320","20/4/2018 14:33:22"
"107001795399","909","20/4/2018 14:29:42"
"107001795645","160","20/4/2018 15:10:14"
"107001795775","1030","20/4/2018 15:05:07"
"107001796109","258","20/4/2018 14:37:28"
"107001796765","510","20/4/2018 10:11:45"
"107001796819","350","20/4/2018 14:30:21"
"107001796837","790","20/4/2018 14:52:10"
"107001797177","600","20/4/2018 14:15:45"
"107001797387","310","20/4/2018 14:34:53"
"107001797481","275","20/4/2018 15:13:27"
"107001797501","285","20/4/2018 14:42:45"
"107001797629","570","20/4/2018 10:13:12"
"107001798059","1000","20/4/2018 14:48:35"
"107001798543","300","20/4/2018 15:11:26"
"107001798579","960","20/4/2018 14:55:12"
"107001798677","298","20/4/2018 14:50:50"
"107001798697","235","20/4/2018 14:28:57"
"107001799193","590","20/4/2018 14:34:17"
"107001799367","350","20/4/2018 10:11:45"
"107001799583","335","20/4/2018 14:43:12"
"107001799591","600","20/4/2018 14:38:33"
"107001799671","359","20/4/2018 14:24:54"
"107001800043","255","20/4/2018 14:30:55"
"107001800191","310","20/4/2018 15:06:16"
"107001800453","145","20/4/2018 14:56:53"
"107001800503","285","20/4/2018 14:49:13"
"107001801279","429","20/4/2018 15:08:55"
"107001801591","660","20/4/2018 14:30:35"
"107001801791","290","20/4/2018 14:19:00"
"107001801867","595","20/4/2018 14:26:26"
"107001801971","243","20/4/2018 14:44:27"
"107001802057","510","20/4/2018 15:13:17"
"107001802121","370","20/4/2018 14:43:18"
"107001802339","750","20/4/2018 14:29:57"
"107001802553","2200","20/4/2018 14:32:32"
"107001803015","560","20/4/2018 15:02:23"
"107001803065","1150","20/4/2018 14:53:05"
"107001803107","495","20/4/2018 14:26:26"
"107001803337","570","20/4/2018 14:35:45"
"107001803479","650","20/4/2018 14:15:42"
"107001803597","850","20/4/2018 10:12:08"
"107001803621","300","20/4/2018 14:27:20"
"107001804271","710","20/4/2018 14:34:22"
"107001804293","270","20/4/2018 15:00:08"
